,DlyCalDt,Ticker,DlyRet,DlyCap
109519,2021-09-09,AGM,-0.000902,97104.74
109520,2021-09-09,AGM,-0.0045,918853.74
109760,2021-09-09,BIO,0.007283,4136304.0
109761,2021-09-09,BIO,-0.003405,20029756.16
110054,2021-09-09,CWEN,-0.003651,1038692.0
110055,2021-09-09,CWEN,-0.002204,2587646.95
110366,2021-09-09,GEF,-0.009053,1743869.68
110367,2021-09-09,GEF,-0.005934,1401029.28
110426,2021-09-09,GTN,0.0,137683.2
110427,2021-09-09,GTN,-0.000941,1882315.49
110459,2021-09-09,HEI,0.00112,6784465.08
110460,2021-09-09,HEI,-0.003121,9071257.11
110525,2021-09-09,HVT,-0.005749,46852.8
110526,2021-09-09,HVT,-0.000836,610579.14
110724,2021-09-09,LEN,-0.007526,27529932.9
110725,2021-09-09,LEN,-0.00716,3130067.2
110850,2021-09-09,MKC,-0.017997,21620158.2
110851,2021-09-09,MKC,-0.003071,1584454.5
111502,2021-09-09,STZ,-0.003781,5017113.1
111503,2021-09-09,STZ,-0.004425,36343898.51
111526,2021-09-09,TAP,-0.00497,9747725.85
111527,2021-09-09,TAP,0.026405,320179.2
111800,2021-09-09,WSO,-0.007453,1627436.58
111801,2021-09-09,WSO,-0.007309,9314307.5
111919,2021-09-10,AGM,-0.004831,96635.63
111920,2021-09-10,AGM,-0.009243,910361.22
112160,2021-09-10,BIO,0.003186,4149483.4
112161,2021-09-10,BIO,0.011483,20259750.4
112454,2021-09-10,CWEN,-0.022652,1015164.0
112455,2021-09-10,CWEN,-0.017987,2541103.6
112766,2021-09-10,GEF,-0.005329,1734576.83
112767,2021-09-10,GEF,-0.005184,1393766.64
112826,2021-09-10,GTN,0.015625,139834.5
112827,2021-09-10,GTN,-0.016957,1850396.81
112859,2021-09-10,HEI,-0.005515,6747047.76
112860,2021-09-10,HEI,-0.007602,9002295.76
112925,2021-09-10,HVT,-0.038271,45059.7
112926,2021-09-10,HVT,-0.02063,597982.86
113124,2021-09-10,LEN,-0.004789,27398079.3
113125,2021-09-10,LEN,-0.009375,3100722.82
113250,2021-09-10,MKC,-0.013947,21318632.25
113251,2021-09-10,MKC,-0.024413,1545774.0
113902,2021-09-10,STZ,-0.011201,4960915.86
113903,2021-09-10,STZ,-0.009722,35990571.41
113926,2021-09-10,TAP,-0.010423,9646120.89
113927,2021-09-10,TAP,0.000989,320496.0
114200,2021-09-10,WSO,-0.000478,1626658.44
114201,2021-09-10,WSO,-0.000425,9310350.98
114319,2021-09-13,AGM,0.003094,96934.62
114320,2021-09-13,AGM,0.008213,917838.33
114560,2021-09-13,BIO,-0.036465,3998173.75
114561,2021-09-13,BIO,-0.034276,19565320.96
114854,2021-09-13,CWEN,-0.004772,1010320.0
114855,2021-09-13,CWEN,-0.008997,2518240.2
115166,2021-09-13,GEF,-0.00199,1731125.2
115167,2021-09-13,GEF,0.007106,1403670.24
115226,2021-09-13,GTN,-0.007692,138758.85
115227,2021-09-13,GTN,0.018687,1884975.38
115259,2021-09-13,HEI,0.011734,6826220.64
115260,2021-09-13,HEI,0.013068,9119935.71
115325,2021-09-13,HVT,-0.038076,43344.0
115326,2021-09-13,HVT,-0.037005,575854.26
115524,2021-09-13,LEN,-0.003208,27310176.9
115525,2021-09-13,LEN,-0.008493,3074388.12
115650,2021-09-13,MKC,-0.004676,21218954.25
115651,2021-09-13,MKC,-0.002572,1541797.5
116302,2021-09-13,STZ,0.006343,4992381.67
116303,2021-09-13,STZ,0.004628,36157139.9
116326,2021-09-13,TAP,0.030064,9936118.38
116327,2021-09-13,TAP,-0.010214,317222.4
116600,2021-09-13,WSO,-0.005776,1617263.12
116601,2021-09-13,WSO,-0.006906,9246057.53
116719,2021-09-14,AGM,-0.011912,94872.62
116720,2021-09-14,AGM,-0.012471,898268.61
116960,2021-09-14,BIO,0.014314,4055402.76
116961,2021-09-14,BIO,0.013763,19834594.56
117254,2021-09-14,CWEN,0.006164,1016548.0
117255,2021-09-14,CWEN,0.009728,2542736.7
117566,2021-09-14,GEF,-0.002301,1727142.55
117567,2021-09-14,GEF,-0.010662,1388704.8
117626,2021-09-14,GTN,0.01292,139977.92
117627,2021-09-14,GTN,-0.008937,1861036.37
117659,2021-09-14,HEI,0.005005,6860384.28
117660,2021-09-14,HEI,0.009875,9209991.12
117725,2021-09-14,HVT,-0.002976,43215.0
117726,2021-09-14,HVT,-0.002069,574662.72
117924,2021-09-14,LEN,-0.008348,27082180.05
117925,2021-09-14,LEN,-0.008076,3049558.26
118050,2021-09-14,MKC,-0.000822,21201510.6
118051,2021-09-14,MKC,-0.002814,1537459.5
118702,2021-09-14,STZ,0.003977,5012236.48
118703,2021-09-14,STZ,0.003211,36273233.09
118726,2021-09-14,TAP,-0.007669,9859914.66
118727,2021-09-14,TAP,0.043858,331135.2
119000,2021-09-14,WSO,-0.01194,1597953.72
119001,2021-09-14,WSO,-0.011268,9141869.17
119119,2021-09-15,AGM,0.007661,95599.48
119120,2021-09-15,AGM,0.012846,909807.36
119360,2021-09-15,BIO,-0.012581,4004383.28
119361,2021-09-15,BIO,-0.015955,19518136.32
119655,2021-09-15,CWEN,0.01838,1035232.0
119656,2021-09-15,CWEN,0.012524,2574582.15
119968,2021-09-15,GEF,0.021061,1763517.42
119969,2021-09-15,GEF,0.053724,1463311.92
120028,2021-09-15,GTN,-0.063012,131157.59
120029,2021-09-15,GTN,0.02525,1908027.76
120061,2021-09-15,HEI,0.01075,6934134.36
120062,2021-09-15,HEI,0.006695,9271650.68
120127,2021-09-15,HVT,0.029254,44479.2
120128,2021-09-15,HVT,0.013626,582492.84
120326,2021-09-15,LEN,-0.00142,27043722.75
120327,2021-09-15,LEN,0.006785,3070249.81
120452,2021-09-15,MKC,0.003173,21268793.25
120453,2021-09-15,MKC,0.00529,1545593.25
121105,2021-09-15,STZ,0.015474,5089797.96
121106,2021-09-15,STZ,0.013498,36762843.5
121129,2021-09-15,TAP,-0.000215,9857797.89
121130,2021-09-15,TAP,0.017141,336811.2
121405,2021-09-15,WSO,0.008837,1612075.52
121406,2021-09-15,WSO,0.011144,9243749.56
121525,2021-09-16,AGM,0.006417,96212.92
121526,2021-09-16,AGM,0.0,909807.36
121766,2021-09-16,BIO,-0.005665,3981699.5
121767,2021-09-16,BIO,-0.006151,19398074.88
122061,2021-09-16,CWEN,-0.008021,1026928.0
122062,2021-09-16,CWEN,-0.001903,2569682.85
122374,2021-09-16,GEF,-0.033725,1691829.72
122375,2021-09-16,GEF,-0.044668,1382762.64
122434,2021-09-16,GTN,0.059049,138902.27
122435,2021-09-16,GTN,0.008364,1923987.1
122467,2021-09-16,HEI,-0.022288,6779584.56
122468,2021-09-16,HEI,-0.008313,9194576.23
122533,2021-09-16,HVT,-0.012326,43930.95
122534,2021-09-16,HVT,-0.011689,575684.04
122732,2021-09-16,LEN,0.018283,27538173.75
122733,2021-09-16,LEN,0.015194,3116899.85
122858,2021-09-16,MKC,0.008905,21458181.45
122859,2021-09-16,MKC,0.003508,1551015.75
123511,2021-09-16,STZ,-0.010562,5036039.03
123512,2021-09-16,STZ,-0.013959,36249677.95
123535,2021-09-16,TAP,-0.00408,9817579.26
123536,2021-09-16,TAP,-0.081204,309460.8
123811,2021-09-16,WSO,-0.011871,1592939.04
123812,2021-09-16,WSO,-0.013304,9120767.73
123932,2021-09-17,AGM,0.146592,110317.0
123933,2021-09-17,AGM,0.017451,925684.68
124173,2021-09-17,BIO,0.000847,3985070.39
124174,2021-09-17,BIO,0.003986,19475398.4
124468,2021-09-17,CWEN,-0.001011,1025890.0
124469,2021-09-17,CWEN,0.007309,2588463.5
124781,2021-09-17,GEF,-0.025738,1648286.08
124782,2021-09-17,GEF,0.003502,1387604.4
124841,2021-09-17,GTN,0.011874,140551.6
124842,2021-09-17,GTN,0.002765,1929306.88
124874,2021-09-17,HEI,0.017837,6900513.0
124875,2021-09-17,HEI,0.003618,9227839.94
124940,2021-09-17,HVT,-0.054764,41525.1
124941,2021-09-17,HVT,0.014488,584024.82
125139,2021-09-17,LEN,0.010274,27821109.6
125140,2021-09-17,LEN,0.016657,3168816.83
125265,2021-09-17,MKC,0.001858,21498052.65
125266,2021-09-17,MKC,0.008041,1563487.5
125918,2021-09-17,STZ,-0.004265,5014558.68
125919,2021-09-17,STZ,-0.002785,36148727.35
125942,2021-09-17,TAP,-0.012505,9694806.6
125943,2021-09-17,TAP,0.014161,313843.2
126218,2021-09-17,WSO,-0.006549,1582506.2
126219,2021-09-17,WSO,-0.009977,9029767.77
126339,2021-09-20,AGM,-0.074953,102048.38
126340,2021-09-20,AGM,0.000698,926330.85
126580,2021-09-20,BIO,-0.006564,3958914.35
126581,2021-09-20,BIO,-0.007395,19331374.08
126875,2021-09-20,CWEN,-0.012816,1012742.0
126876,2021-09-20,CWEN,-0.010726,2560700.8
127188,2021-09-20,GEF,-0.010793,1630496.91
127189,2021-09-20,GEF,-0.027597,1349310.48
127248,2021-09-20,GTN,0.036224,145643.01
127249,2021-09-20,GTN,-0.028033,1875222.45
127281,2021-09-20,HEI,0.002436,6917323.68
127282,2021-09-20,HEI,0.004836,9272461.99
127347,2021-09-20,HVT,0.072693,44543.7
127348,2021-09-20,HVT,0.009327,589471.86
127547,2021-09-20,LEN,-0.029423,27002518.5
127548,2021-09-20,LEN,-0.029799,3074388.12
127673,2021-09-20,MKC,-0.007187,21343551.75
127674,2021-09-20,MKC,-0.009942,1547943.0
128327,2021-09-20,STZ,-0.025794,4885212.14
128328,2021-09-20,STZ,-0.021969,35354582.63
128351,2021-09-20,TAP,-0.015284,9546632.7
128352,2021-09-20,TAP,-0.061238,294624.0
128627,2021-09-20,WSO,-0.005136,1574378.96
128628,2021-09-20,WSO,-0.001132,9019546.76
128748,2021-09-21,AGM,-0.011113,100914.28
128749,2021-09-21,AGM,0.00289,929007.84
128989,2021-09-21,BIO,0.005173,3979393.11
128990,2021-09-21,BIO,0.003821,19405239.04
129284,2021-09-21,CWEN,-0.0041,1008590.0
129285,2021-09-21,CWEN,-0.004464,2549269.1
129597,2021-09-21,GEF,-0.008956,1615893.86
129598,2021-09-21,GEF,0.007666,1359654.24
129657,2021-09-21,GTN,-0.038646,140014.49
129658,2021-09-21,GTN,0.01513,1903594.61
129690,2021-09-21,HEI,-0.009486,6851707.8
129691,2021-09-21,HEI,-0.010762,9172670.86
129756,2021-09-21,HVT,-0.018245,43731.0
129757,2021-09-21,HVT,-0.022235,576364.92
129956,2021-09-21,LEN,-0.005392,26856930.15
129957,2021-09-21,LEN,-0.008443,3048429.63
130082,2021-09-21,MKC,-0.002102,21298696.65
130083,2021-09-21,MKC,0.003503,1553365.5
130736,2021-09-21,STZ,-0.002234,4874297.8
130737,2021-09-21,STZ,-0.004997,35177919.08
130760,2021-09-21,TAP,-0.006652,9483129.6
130761,2021-09-21,TAP,0.065681,313975.2
131036,2021-09-21,WSO,0.002947,1579018.98
131037,2021-09-21,WSO,0.001572,9033724.29
131157,2021-09-22,AGM,-0.000817,100831.8
131158,2021-09-22,AGM,0.012619,940731.21
131398,2021-09-22,BIO,0.00149,3985323.84
131399,2021-09-22,BIO,0.000165,19408450.56
131693,2021-09-22,CWEN,0.020926,1029696.0
131694,2021-09-22,CWEN,0.02082,2602344.85
132007,2021-09-22,GEF,0.030398,1665013.21
132008,2021-09-22,GEF,0.015701,1381002.0
132067,2021-09-22,GTN,0.055564,147794.31
132068,2021-09-22,GTN,0.041453,1982504.68
132100,2021-09-22,HEI,0.019549,6985650.96
132101,2021-09-22,HEI,0.030249,9450138.88
132166,2021-09-22,HVT,0.016814,44466.3
132167,2021-09-22,HVT,0.020378,588110.1
132366,2021-09-22,LEN,0.003068,26939338.65
132367,2021-09-22,LEN,0.002221,3055201.41
132492,2021-09-22,MKC,-0.001638,21263809.35
132493,2021-09-22,MKC,-0.007098,1542339.75
133146,2021-09-22,STZ,0.011458,4930146.71
133147,2021-09-22,STZ,0.010618,35551436.3
133170,2021-09-22,TAP,0.018527,9658821.51
133171,2021-09-22,TAP,-0.038762,301804.8
133447,2021-09-22,WSO,0.008816,1592939.04
133448,2021-09-22,WSO,0.009964,9123735.12
133568,2021-09-23,AGM,0.034254,104285.65
133569,2021-09-23,AGM,0.022176,961593.27
133809,2021-09-23,BIO,0.013819,4040398.52
133810,2021-09-23,BIO,0.014892,19697487.36
134104,2021-09-23,CWEN,0.001344,1031080.0
134105,2021-09-23,CWEN,0.004393,2613776.55
134418,2021-09-23,GEF,0.018498,1695812.37
134419,2021-09-23,GEF,0.018327,1406311.2
134478,2021-09-23,GTN,0.03639,153172.56
134479,2021-09-23,GTN,0.004472,1991370.98
134511,2021-09-23,HEI,0.029421,7191175.08
134512,2021-09-23,HEI,0.034512,9776285.5
134577,2021-09-23,HVT,0.041503,46311.77
134578,2021-09-23,HVT,0.039074,611089.8
134777,2021-09-23,LEN,0.014683,27334899.45
134778,2021-09-23,LEN,0.009235,3083417.16
134903,2021-09-23,MKC,-0.006446,21126752.1
134904,2021-09-23,MKC,-0.004699,1535091.68
135560,2021-09-23,STZ,0.00829,4971017.43
135561,2021-09-23,STZ,0.012873,36009079.02
135584,2021-09-23,TAP,0.015998,9813345.72
135585,2021-09-23,TAP,-0.027642,293462.4
135861,2021-09-23,WSO,0.00749,1604870.52
135862,2021-09-23,WSO,0.006685,9184731.47
135982,2021-09-24,AGM,-0.008947,103352.6
135983,2021-09-24,AGM,0.016799,977747.52
136223,2021-09-24,BIO,0.005865,4064096.1
136224,2021-09-24,BIO,0.007048,19836323.84
136519,2021-09-24,CWEN,-0.004362,1026582.0
136520,2021-09-24,CWEN,-0.005623,2599078.65
136833,2021-09-24,GEF,-0.006732,1684395.44
136834,2021-09-24,GEF,-0.00939,1393106.4
136893,2021-09-24,GTN,0.004213,153817.95
136894,2021-09-24,GTN,0.048085,2087127.02
136926,2021-09-24,HEI,0.015761,7304511.6
136927,2021-09-24,HEI,-0.001494,9761681.92
136992,2021-09-24,HVT,0.001097,46362.6
136993,2021-09-24,HVT,-0.00195,609898.26
137192,2021-09-24,LEN,0.004522,27458512.2
137193,2021-09-24,LEN,0.000244,3084169.58
137318,2021-09-24,MKC,-0.002713,21069437.25
137319,2021-09-24,MKC,-0.005287,1526976.0
137975,2021-09-24,STZ,-0.016887,4887069.9
137976,2021-09-24,STZ,-0.006541,35773527.62
137999,2021-09-24,TAP,0.003236,9845097.27
138000,2021-09-24,TAP,0.008186,295864.8
138276,2021-09-24,WSO,-0.003699,1598933.6
138277,2021-09-24,WSO,-0.00359,9151760.47
138397,2021-09-27,AGM,0.043194,107816.83
138398,2021-09-27,AGM,0.048244,1024917.93
138638,2021-09-27,BIO,-0.052198,3851958.45
138639,2021-09-27,BIO,-0.045407,18935616.0
138934,2021-09-27,CWEN,-0.032019,993712.0
138935,2021-09-27,CWEN,-0.030789,2519056.75
139248,2021-09-27,GEF,0.025851,1727939.08
139249,2021-09-27,GEF,0.018957,1419516.0
139308,2021-09-27,GTN,-0.02586,149840.2
139309,2021-09-27,GTN,0.008921,2105746.25
139341,2021-09-27,HEI,0.013215,7401037.44
139342,2021-09-27,HEI,0.019614,9953151.08
139407,2021-09-27,HVT,0.025876,47562.3
139408,2021-09-27,HVT,0.011722,617047.5
139607,2021-09-27,LEN,-0.004602,27332152.5
139608,2021-09-27,LEN,0.009515,3113513.96
139733,2021-09-27,MKC,-0.002365,21019598.25
139734,2021-09-27,MKC,-0.000256,1526585.58
140390,2021-09-27,STZ,0.00803,4926315.08
140391,2021-09-27,STZ,-0.004468,35613689.17
140414,2021-09-27,TAP,0.049237,10329837.6
140415,2021-09-27,TAP,-0.002855,295020.0
140691,2021-09-27,WSO,-0.00292,1594264.76
140692,2021-09-27,WSO,-0.00281,9126043.09
140812,2021-09-28,AGM,0.00416,108265.31
140813,2021-09-28,AGM,0.001261,1026210.27
141054,2021-09-28,BIO,-0.010041,3813281.98
141055,2021-09-28,BIO,-0.017573,18602853.12
141350,2021-09-28,CWEN,-0.012883,980910.0
141351,2021-09-28,CWEN,-0.013614,2484761.65
141664,2021-09-28,GEF,-0.005071,1719177.25
141665,2021-09-28,GEF,0.014109,1439543.28
141724,2021-09-28,GTN,0.022718,153244.27
141725,2021-09-28,GTN,-0.029053,2044568.78
141757,2021-09-28,HEI,-0.018831,7261671.48
141758,2021-09-28,HEI,-0.005543,9897982.0
141823,2021-09-28,HVT,-0.02102,46562.55
141824,2021-09-28,HVT,-0.003586,614834.64
142023,2021-09-28,LEN,-0.033065,26428405.95
142024,2021-09-28,LEN,-0.038908,2992374.34
142149,2021-09-28,MKC,-0.012922,20747975.7
142150,2021-09-28,MKC,-0.009572,1511973.75
142806,2021-09-28,STZ,-0.007142,4891133.75
142807,2021-09-28,STZ,-0.008079,35325979.96
142830,2021-09-28,TAP,-0.026844,10052540.73
142831,2021-09-28,TAP,-0.016018,290294.4
143107,2021-09-28,WSO,-0.017463,1566424.64
143108,2021-09-28,WSO,-0.018353,8958550.41
143228,2021-09-29,AGM,0.0,108265.31
143229,2021-09-29,AGM,-0.010345,1015594.62
143470,2021-09-29,BIO,-0.005915,3790724.93
143471,2021-09-29,BIO,-0.004993,18509966.08
143766,2021-09-29,CWEN,0.013404,994058.0
143767,2021-09-29,CWEN,0.013474,2518240.2
144080,2021-09-29,GEF,0.014208,1743604.17
144081,2021-09-29,GEF,0.008103,1451207.52
144140,2021-09-29,GTN,-0.004913,152491.32
144141,2021-09-29,GTN,-0.001735,2041022.26
144173,2021-09-29,HEI,-7.5e-05,7261129.2
144174,2021-09-29,HEI,0.002377,9921509.99
144239,2021-09-29,HVT,-0.00277,46433.55
144240,2021-09-29,HVT,-0.003322,612792.0
144439,2021-09-29,LEN,0.001351,26464116.3
144440,2021-09-29,LEN,0.00352,3002908.22
144565,2021-09-29,MKC,0.005165,20855129.55
144566,2021-09-29,MKC,0.004304,1518480.75
145222,2021-09-29,STZ,0.010089,4940480.5
145223,2021-09-29,STZ,0.008573,35628831.76
145246,2021-09-29,TAP,-0.00358,10016555.64
145247,2021-09-29,TAP,-0.020371,284380.8
145524,2021-09-29,WSO,0.000662,1567462.16
145525,2021-09-29,WSO,0.000405,8962177.22
145645,2021-09-30,AGM,-0.010856,107089.97
145646,2021-09-30,AGM,-0.013634,1001748.12
145887,2021-09-30,BIO,-0.003891,3775974.14
145888,2021-09-30,BIO,-0.004431,18427948.8
146183,2021-09-30,CWEN,-0.018448,975720.0
146184,2021-09-30,CWEN,-0.018482,2471696.85
146497,2021-09-30,GEF,-0.016294,1715194.6
146498,2021-09-30,GEF,-0.017288,1426118.4
146557,2021-09-30,GTN,0.042558,158981.07
146558,2021-09-30,GTN,-0.008688,2023289.66
146590,2021-09-30,HEI,-0.015161,7151046.36
146591,2021-09-30,HEI,-0.031564,9608344.33
146656,2021-09-30,HVT,-0.06237,43537.5
146657,2021-09-30,HVT,-0.063611,573811.62
146856,2021-09-30,LEN,-0.027611,25733427.6
146857,2021-09-30,LEN,-0.027938,2919013.39
146982,2021-09-30,MKC,-0.031784,20192270.85
146983,2021-09-30,MKC,-0.019402,1489018.5
147640,2021-09-30,STZ,-0.003478,4923296.22
147641,2021-09-30,STZ,-0.005053,35448803.19
147664,2021-09-30,TAP,-0.019865,9817579.26
147665,2021-09-30,TAP,-0.002971,283536.0
147942,2021-09-30,WSO,-0.011951,1548729.16
147943,2021-09-30,WSO,-0.026488,8724786.02
148063,2021-10-01,AGM,0.017666,108981.86
148064,2021-10-01,AGM,0.040822,1042641.45
148305,2021-10-01,BIO,-0.009149,3741428.9
148306,2021-10-01,BIO,-0.005403,18328391.68
148601,2021-10-01,CWEN,0.002128,977796.0
148602,2021-10-01,CWEN,-0.001982,2466797.55
148916,2021-10-01,GEF,0.021827,1752631.51
148917,2021-10-01,GEF,0.004321,1432280.64
148976,2021-10-01,GTN,-0.036085,153244.27
148977,2021-10-01,GTN,0.013146,2049888.56
149009,2021-10-01,HEI,0.027527,7347894.0
149010,2021-10-01,HEI,0.027611,9873642.7
149075,2021-10-01,HVT,-0.030074,42228.15
149076,2021-10-01,HVT,-0.013349,566151.72
149276,2021-10-01,LEN,0.000213,25738921.5
149277,2021-10-01,LEN,-0.002191,2912617.82
149402,2021-10-01,MKC,-0.003949,20112528.45
149403,2021-10-01,MKC,-0.017966,1462267.5
150062,2021-10-01,STZ,0.013136,4987969.49
150063,2021-10-01,STZ,0.013242,35918223.48
150086,2021-10-01,TAP,0.016171,9976337.01
150087,2021-10-01,TAP,-0.00121,283192.8
150364,2021-10-01,WSO,-0.006588,1538526.88
150365,2021-10-01,WSO,0.01077,8818753.37
150485,2021-10-04,AGM,0.021711,111348.0
150486,2021-10-04,AGM,0.003099,1045872.3
150727,2021-10-04,BIO,-0.010703,3701383.8
150728,2021-10-04,BIO,-0.016053,18034167.04
151024,2021-10-04,CWEN,0.014154,991636.0
151025,2021-10-04,CWEN,0.006289,2482312.0
151338,2021-10-04,GEF,0.018937,1785820.26
151339,2021-10-04,GEF,0.008758,1444825.2
151398,2021-10-04,GTN,0.040243,159411.33
151399,2021-10-04,GTN,0.016436,2083580.5
151431,2021-10-04,HEI,-0.009077,7281193.56
151432,2021-10-04,HEI,-0.011093,9764115.85
151497,2021-10-04,HVT,0.092103,46117.5
151498,2021-10-04,HVT,0.012928,573471.18
151698,2021-10-04,LEN,-0.015048,25351601.55
151699,2021-10-04,LEN,-0.016275,2865215.36
151824,2021-10-04,MKC,-0.000248,20107544.55
151825,2021-10-04,MKC,-0.002082,1459223.67
152484,2021-10-04,STZ,-0.009418,4940991.38
152485,2021-10-04,STZ,-0.002155,35840828.02
152508,2021-10-04,TAP,0.010185,10077941.97
152509,2021-10-04,TAP,0.025636,290452.8
152787,2021-10-04,WSO,-0.000262,1538123.4
152788,2021-10-04,WSO,-0.000374,8815456.27
152909,2021-10-05,AGM,-0.073148,103203.1
152910,2021-10-05,AGM,0.003266,1049287.77
153151,2021-10-05,BIO,-0.009518,3666154.25
153152,2021-10-05,BIO,-0.008411,17882484.48
153448,2021-10-05,CWEN,0.029658,1021046.0
153449,2021-10-05,CWEN,0.026316,2547636.0
153762,2021-10-05,GEF,0.00565,1795909.64
153763,2021-10-05,GEF,0.020564,1474536.0
153822,2021-10-05,GTN,0.005398,160271.85
153823,2021-10-05,GTN,0.004681,2093333.43
153855,2021-10-05,HEI,0.004692,7315357.2
153856,2021-10-05,HEI,0.013627,9897170.69
153921,2021-10-05,HVT,-0.070769,42853.8
153922,2021-10-05,HVT,0.011279,579939.54
154122,2021-10-05,LEN,-0.004768,25230735.75
154123,2021-10-05,LEN,-0.002626,2857691.16
154248,2021-10-05,MKC,-0.007932,19948059.75
154249,2021-10-05,MKC,-0.007669,1448033.44
154908,2021-10-05,STZ,0.000649,4944196.02
154909,2021-10-05,STZ,0.000188,35847558.06
154932,2021-10-05,TAP,0.013443,10213415.25
154933,2021-10-05,TAP,0.02745,298425.6
155211,2021-10-05,WSO,0.00772,1549997.24
155212,2021-10-05,WSO,0.006695,8874474.36
155334,2021-10-06,AGM,0.061389,109538.6
155335,2021-10-06,AGM,0.002551,1051964.76
155576,2021-10-06,BIO,-0.001521,3660578.35
155577,2021-10-06,BIO,-0.00152,17855310.08
155873,2021-10-06,CWEN,0.011183,1032464.0
155874,2021-10-06,CWEN,0.016346,2589280.05
156187,2021-10-06,GEF,0.00207,1799626.78
156188,2021-10-06,GEF,-0.008507,1461991.44
156247,2021-10-06,GTN,0.0,160271.85
156248,2021-10-06,GTN,-0.005506,2081807.24
156280,2021-10-06,HEI,-0.001557,7303969.32
156281,2021-10-06,HEI,-0.001885,9878510.56
156346,2021-10-06,HVT,0.0295,44118.0
156347,2021-10-06,HVT,-0.001174,579258.66
156547,2021-10-06,LEN,0.015242,25615308.75
156548,2021-10-06,LEN,0.016983,2906222.25
156673,2021-10-06,MKC,0.002873,20005374.6
156674,2021-10-06,MKC,-0.010579,1432714.88
157333,2021-10-06,STZ,-0.005871,4915168.52
157334,2021-10-06,STZ,-0.006759,35605276.62
157357,2021-10-06,TAP,-0.019275,10016555.64
157358,2021-10-06,TAP,-0.011943,294861.6
157636,2021-10-06,WSO,0.006935,1560747.1
157637,2021-10-06,WSO,0.007282,8939097.52
157759,2021-10-07,AGM,0.009789,110610.84
157760,2021-10-07,AGM,0.013426,1066088.19
158001,2021-10-07,BIO,0.012816,3707491.95
158002,2021-10-07,BIO,0.011996,18069493.76
158298,2021-10-07,CWEN,0.014075,1046996.0
158299,2021-10-07,CWEN,0.014191,2626024.8
158612,2021-10-07,GEF,0.014606,1825912.27
158613,2021-10-07,GEF,0.03101,1507327.92
158672,2021-10-07,GTN,-0.022371,156686.35
158673,2021-10-07,GTN,0.010647,2103972.99
158705,2021-10-07,HEI,0.005494,7344098.04
158706,2021-10-07,HEI,-0.002053,9858227.81
158771,2021-10-07,HVT,0.038596,45820.8
158772,2021-10-07,HVT,0.023803,593046.48
158972,2021-10-07,LEN,0.008686,25837811.7
158973,2021-10-07,LEN,0.007379,2927666.22
159099,2021-10-07,MKC,0.001868,20042753.85
159100,2021-10-07,MKC,0.019492,1460640.75
159759,2021-10-07,STZ,0.029245,5058912.7
159760,2021-10-07,STZ,0.023107,36428024.01
159783,2021-10-07,TAP,-0.002747,9989037.63
159784,2021-10-07,TAP,-0.010296,291825.6
160062,2021-10-07,WSO,0.026313,1601815.6
160063,2021-10-07,WSO,0.017594,9096369.19
160185,2021-10-08,AGM,0.223097,135287.82
160186,2021-10-08,AGM,0.005542,1071996.03
160427,2021-10-08,BIO,-0.011109,3666306.32
160428,2021-10-08,BIO,-0.012318,17846910.72
160725,2021-10-08,CWEN,0.006279,1053570.0
160726,2021-10-08,CWEN,0.004664,2638273.05
161039,2021-10-08,GEF,-0.009161,1809185.14
161040,2021-10-08,GEF,-0.010366,1491702.24
161099,2021-10-08,GTN,-0.009153,155252.15
161100,2021-10-08,GTN,-0.004635,2094220.06
161132,2021-10-08,HEI,-0.0048,7308849.84
161133,2021-10-08,HEI,-0.024772,9614023.5
161198,2021-10-08,HVT,-0.015484,45111.3
161199,2021-10-08,HVT,-0.003731,590833.62
161399,2021-10-08,LEN,-0.002233,25780125.75
161400,2021-10-08,LEN,-0.006939,2907350.88
161526,2021-10-08,MKC,-0.009698,19763655.45
161527,2021-10-08,MKC,-0.016953,1429732.5
162186,2021-10-08,STZ,0.009869,5108840.0
162187,2021-10-08,STZ,0.014549,36958014.66
162210,2021-10-08,TAP,-0.0089,9900133.29
162211,2021-10-08,TAP,0.019902,297633.6
162489,2021-10-08,WSO,-0.005488,1593025.5
162490,2021-10-08,WSO,-0.009279,9011963.43
162613,2021-10-11,AGM,-0.158817,113801.78
162614,2021-10-11,AGM,0.01085,1083627.09
162855,2021-10-11,BIO,-0.006754,3641544.26
162856,2021-10-11,BIO,-0.00544,17749824.0
163153,2021-10-11,CWEN,0.0289,1084018.0
163154,2021-10-11,CWEN,0.035593,2732176.3
163467,2021-10-11,GEF,0.007778,1823257.17
163468,2021-10-11,GEF,0.001623,1494123.12
163527,2021-10-11,GTN,0.027714,159554.75
163528,2021-10-11,GTN,-0.002964,2088013.65
163560,2021-10-11,HEI,0.001187,7317526.32
163561,2021-10-11,HEI,0.006245,9674060.44
163626,2021-10-11,HVT,-0.013726,44492.1
163627,2021-10-11,HVT,-0.019591,579258.66
163827,2021-10-11,LEN,-0.003729,25683982.5
163828,2021-10-11,LEN,-0.007893,2884402.07
163954,2021-10-11,MKC,-0.011222,19541871.9
163955,2021-10-11,MKC,0.005942,1438227.75
164614,2021-10-11,STZ,-0.003727,5089797.96
164615,2021-10-11,STZ,0.000182,36964744.7
164638,2021-10-11,TAP,-0.019671,9705390.45
164639,2021-10-11,TAP,0.020135,303626.4
